index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,age,employed_year,work_phone,phone,email,occyp_type,family_size,begin_year,credit
16825,0,0,1,0,202500.0,0,0,2,0,29.824657534246576,2.032876712328767,0,0,0,5,2,1.3333333333333333,1
16826,0,0,0,2,283500.0,0,0,0,0,39.88219178082192,6.895890410958904,0,0,0,6,4,2.5,2
16827,0,1,1,0,180000.0,1,0,0,0,44.50410958904109,22.482191780821918,0,0,0,2,2,1.4166666666666667,0
16828,1,0,0,0,180000.0,2,0,2,0,54.8986301369863,0.0,0,0,0,0,2,0.16666666666666666,1
16829,0,1,1,0,135000.0,2,0,0,0,64.55616438356165,0.0,0,1,0,0,2,4.416666666666667,2
16830,1,1,1,1,67500.0,0,0,0,1,47.13972602739726,3.8383561643835615,0,0,0,1,3,1.6666666666666667,2
16832,0,1,1,0,157500.0,0,0,0,0,60.31232876712329,28.043835616438358,1,1,0,2,2,1.75,0
16833,1,0,1,0,202500.0,0,0,0,0,61.14520547945205,1.547945205479452,0,0,0,11,2,0.3333333333333333,1
16834,1,1,0,3,135000.0,0,1,0,0,37.054794520547944,12.26849315068493,1,1,0,2,5,1.4166666666666667,1
16835,1,0,1,2,180000.0,1,0,0,0,28.64109589041096,1.3835616438356164,0,0,1,6,4,1.4166666666666667,1
16836,0,0,1,1,135000.0,0,0,0,0,50.46849315068493,3.5835616438356164,0,0,0,5,3,2.25,2
16837,1,1,1,0,463500.0,0,1,0,0,57.11780821917808,11.205479452054794,1,1,0,4,2,1.0833333333333333,2
16838,1,0,1,0,180000.0,0,0,1,0,39.12054794520548,8.052054794520547,0,0,0,3,1,3.5833333333333335,0
16839,0,1,0,1,90000.0,0,0,0,1,24.895890410958906,2.8794520547945206,0,0,0,1,3,0.08333333333333333,0
16840,0,1,1,1,180000.0,0,0,0,0,37.21917808219178,2.0465753424657533,0,0,0,6,3,2.25,2
16841,0,1,1,0,180000.0,2,1,0,0,56.69315068493151,0.0,0,0,0,0,2,0.25,1
16842,1,0,1,2,166500.0,1,0,2,0,33.68219178082192,12.526027397260274,0,0,0,1,4,0.75,0
16843,0,0,1,1,198000.0,1,2,1,0,26.435616438356163,0.3835616438356164,0,0,0,4,2,1.6666666666666667,0
16844,0,1,1,2,225000.0,1,0,0,0,44.06575342465754,3.786301369863014,0,0,0,1,4,3.5,0
16845,0,1,0,1,90000.0,0,0,0,1,24.895890410958906,2.8794520547945206,0,0,0,1,3,0.25,1
16846,1,0,0,0,135000.0,3,1,0,0,49.85479452054795,12.104109589041096,1,0,0,7,2,1.3333333333333333,2
16847,0,1,1,1,270000.0,0,1,0,0,56.81917808219178,0.32054794520547947,0,0,0,1,3,4.083333333333333,2
16848,1,0,1,0,135000.0,2,1,0,0,62.320547945205476,0.0,0,0,0,0,2,3.4166666666666665,2
16849,0,1,1,0,247500.0,1,0,0,0,49.00547945205479,1.5534246575342465,1,0,0,5,2,0.8333333333333334,2
16850,0,0,1,0,135000.0,2,0,2,0,53.93150684931507,0.0,0,0,0,0,2,2.4166666666666665,1
16851,1,0,1,0,135000.0,2,0,0,0,62.71780821917808,0.0,0,0,0,0,2,2.75,2
16852,0,1,0,0,157500.0,0,0,0,0,64.17534246575343,40.78630136986301,0,0,0,1,2,2.5833333333333335,0
16854,0,0,1,0,180000.0,2,1,0,0,53.75068493150685,0.0,0,0,0,0,2,2.3333333333333335,0
16855,0,0,1,0,121500.0,2,1,0,0,58.657534246575345,0.0,0,0,0,0,2,0.8333333333333334,2
16856,1,0,1,0,247500.0,1,0,0,0,44.76712328767123,23.69041095890411,0,0,0,8,2,4.916666666666667,2
16857,1,0,1,2,135000.0,1,0,2,0,36.56438356164384,1.6027397260273972,0,1,1,1,4,3.3333333333333335,2
16858,0,1,1,0,157500.0,1,1,0,0,44.057534246575344,4.928767123287671,0,0,0,5,2,4.416666666666667,2
16859,1,0,1,0,112500.0,0,0,1,3,37.465753424657535,1.1369863013698631,0,0,0,9,1,1.25,2
16860,0,1,0,0,540000.0,1,1,0,0,47.95616438356164,16.71780821917808,0,1,0,4,2,2.8333333333333335,2
16861,1,0,1,0,135000.0,1,0,0,0,42.21095890410959,4.934246575342466,0,0,0,14,2,3.0,2
16863,1,1,1,0,135000.0,0,0,0,0,45.46027397260274,5.016438356164383,0,0,0,3,2,1.0,2
16864,1,0,0,1,202500.0,1,0,0,0,31.361643835616437,8.301369863013699,0,0,0,1,3,0.5,2
16865,1,0,1,0,112500.0,3,1,0,0,35.71232876712329,0.989041095890411,0,1,0,2,2,0.4166666666666667,0
16866,1,0,1,0,360000.0,2,1,0,0,61.87397260273973,0.0,0,0,0,0,2,3.3333333333333335,2
16867,0,1,0,0,180000.0,0,1,0,0,28.69041095890411,8.208219178082192,1,0,1,4,2,3.1666666666666665,2
16868,1,1,1,0,175500.0,2,1,0,0,60.484931506849314,0.0,0,1,0,0,2,1.4166666666666667,1
16870,1,0,1,0,180000.0,0,0,3,0,60.21369863013699,15.013698630136986,0,0,0,2,1,0.9166666666666666,2
16871,1,0,1,0,112500.0,2,0,0,0,53.35342465753425,0.0,0,1,0,0,2,0.5833333333333334,1
16872,1,0,1,0,180000.0,0,2,1,0,24.279452054794522,1.9616438356164383,0,0,0,1,1,0.5833333333333334,2
16873,0,1,1,0,247500.0,0,1,0,0,35.18630136986302,7.147945205479452,0,0,0,4,2,2.5,2
16874,1,0,0,2,139500.0,0,2,0,1,36.07123287671233,8.186301369863013,1,1,0,2,4,2.0,2
16875,1,0,1,0,157500.0,1,0,0,0,45.49315068493151,3.723287671232877,0,0,1,3,2,4.583333333333333,2
16876,1,0,1,1,135000.0,1,0,0,1,30.23013698630137,6.632876712328767,0,0,0,1,3,1.25,2
16877,1,1,0,0,225000.0,0,0,4,0,34.30684931506849,1.6794520547945206,1,0,0,1,1,0.6666666666666666,2
16879,1,0,1,0,135000.0,0,0,0,0,54.293150684931504,8.523287671232877,0,0,0,1,2,3.0,2
16880,1,1,0,1,162000.0,0,0,3,0,40.50958904109589,12.605479452054794,0,0,0,3,2,4.916666666666667,2
16882,1,0,0,1,135000.0,0,1,0,1,28.117808219178084,1.5972602739726027,0,0,0,15,3,3.0833333333333335,1
16883,1,1,1,0,135000.0,2,0,0,0,62.68493150684932,0.0,0,0,0,0,2,3.5833333333333335,0
16884,0,1,1,0,135000.0,1,0,1,0,24.863013698630137,2.3095890410958906,0,0,0,5,1,0.5,0
16885,0,1,0,0,90000.0,0,0,1,0,29.008219178082193,3.767123287671233,1,1,0,10,1,0.25,2
16886,1,1,0,0,135000.0,0,0,0,0,56.14520547945205,20.887671232876713,1,1,0,4,2,2.3333333333333335,2
16887,1,0,0,1,135000.0,1,0,1,0,40.84109589041096,6.958904109589041,0,0,0,3,2,1.0833333333333333,2
16889,1,1,1,2,112500.0,3,3,0,0,38.9972602739726,15.643835616438356,1,0,0,8,4,2.8333333333333335,2
16891,1,1,1,0,135000.0,0,1,0,0,36.915068493150685,7.928767123287671,1,1,0,7,2,1.1666666666666667,2
16892,0,0,1,0,337500.0,0,0,1,0,45.8,3.4712328767123286,0,0,0,6,1,2.3333333333333335,2
16893,1,0,1,1,103500.0,1,0,1,0,31.586301369863012,1.7835616438356163,0,0,0,7,2,1.5833333333333333,0
16895,1,0,0,1,135000.0,0,1,0,1,29.8,6.435616438356164,0,0,0,2,3,1.5833333333333333,1
16896,1,0,1,0,148500.0,0,0,1,0,54.31780821917808,7.912328767123288,0,0,1,6,1,3.4166666666666665,1
16898,1,0,0,0,225000.0,1,2,1,0,28.024657534246575,3.3123287671232875,0,0,0,7,1,2.0,2
16899,0,0,1,0,67500.0,2,0,0,0,57.12602739726027,0.0,0,0,0,0,2,2.5833333333333335,2
16900,0,1,1,0,225000.0,0,1,0,0,29.446575342465753,4.550684931506849,0,1,0,1,2,4.5,1
16901,1,0,1,0,99000.0,3,1,0,0,50.85753424657534,22.695890410958903,1,1,0,1,2,3.6666666666666665,2
16902,1,0,1,0,153000.0,0,1,1,0,29.484931506849314,1.8712328767123287,0,1,0,2,1,1.0,2
16903,1,0,1,1,135000.0,0,0,4,0,42.945205479452056,0.8356164383561644,0,0,0,3,2,2.1666666666666665,2
16905,0,1,0,0,157500.0,1,0,0,0,52.52054794520548,13.602739726027398,0,0,0,1,2,0.8333333333333334,0
16906,1,1,1,0,185400.0,2,0,4,0,64.61369863013698,0.0,0,0,0,0,1,2.0833333333333335,1
16907,1,0,1,1,112500.0,0,0,1,0,49.56164383561644,15.26027397260274,1,1,1,6,2,0.4166666666666667,2
16908,1,0,1,0,112500.0,3,0,0,0,58.12328767123287,2.213698630136986,0,0,0,8,2,2.9166666666666665,2
16909,1,1,1,1,157500.0,0,1,0,0,26.756164383561643,7.3863013698630136,1,0,0,3,3,1.9166666666666667,2
16911,1,1,1,0,157500.0,1,1,1,0,43.42191780821918,3.117808219178082,0,0,0,12,1,1.9166666666666667,2
16912,1,0,1,0,135000.0,0,0,0,0,27.863013698630137,6.016438356164383,1,1,0,9,2,0.5833333333333334,0
16913,1,0,0,0,225000.0,1,0,0,0,42.06849315068493,10.956164383561644,0,1,0,3,2,1.0,2
16914,0,0,1,0,382500.0,0,1,0,0,27.76986301369863,1.4767123287671233,1,1,0,1,2,3.5,0
16915,0,1,1,0,216000.0,1,0,0,0,44.75890410958904,4.923287671232877,0,0,0,5,2,0.5,2
16916,0,1,0,0,135000.0,0,0,0,0,51.07671232876712,4.676712328767123,1,0,0,10,2,0.4166666666666667,2
16917,1,1,1,0,157500.0,0,1,0,5,60.78082191780822,0.9506849315068493,1,0,0,7,2,1.9166666666666667,2
16919,0,0,1,0,607500.0,1,0,0,0,53.24657534246575,3.8794520547945206,0,0,1,4,2,1.0,1
16920,1,1,1,0,202500.0,2,0,0,0,64.08219178082192,0.0,0,0,0,0,2,2.0833333333333335,1
16921,0,1,1,0,202500.0,0,0,0,0,50.42739726027397,16.33150684931507,1,1,0,5,2,1.75,2
16922,0,1,1,1,112500.0,0,0,0,0,44.394520547945206,2.5342465753424657,1,1,0,5,3,0.5833333333333334,1
16923,0,1,1,0,315000.0,2,1,0,0,53.0958904109589,0.0,0,1,0,0,2,1.75,2
16925,1,0,1,0,135000.0,3,2,0,0,42.11232876712329,9.128767123287671,0,0,0,2,2,0.25,1
16926,0,0,0,2,225000.0,0,2,0,0,31.786301369863015,10.854794520547944,1,0,0,1,4,3.5,2
16927,1,0,1,0,76500.0,0,0,0,0,44.78630136986301,4.964383561643835,0,0,0,3,2,4.75,2
16929,1,1,0,1,162000.0,0,0,3,0,40.50958904109589,12.605479452054794,0,0,0,3,2,4.583333333333333,0
16931,1,0,1,0,202500.0,0,0,3,0,52.14246575342466,10.345205479452055,0,0,0,1,1,0.5,2
16932,1,0,1,0,90000.0,3,1,0,0,48.676712328767124,10.421917808219177,0,0,0,9,2,4.0,2
16933,1,1,1,0,189000.0,1,1,0,0,42.23287671232877,11.304109589041095,0,0,0,4,2,0.75,2
16934,1,1,1,0,292500.0,1,1,1,0,46.38356164383562,24.643835616438356,0,0,0,6,1,1.5833333333333333,1
16935,1,0,1,0,90000.0,2,0,4,0,57.68767123287671,0.0,0,1,0,0,1,4.25,2
16936,1,0,0,0,265500.0,2,0,0,0,56.99452054794521,0.0,0,0,0,0,2,0.5,2
16938,1,0,0,0,180000.0,0,0,0,0,50.36164383561644,12.46027397260274,1,1,0,7,2,3.1666666666666665,0
16939,1,0,0,0,135000.0,2,1,1,0,65.81369863013698,0.0,0,0,0,0,1,3.6666666666666665,1
16940,0,1,1,0,202500.0,0,0,2,0,43.76164383561644,5.550684931506849,0,0,1,5,2,1.9166666666666667,2
16941,1,1,1,1,333000.0,1,1,0,0,31.575342465753426,4.427397260273972,0,0,0,4,3,0.6666666666666666,2
16942,1,0,0,0,157500.0,1,1,2,0,27.926027397260274,0.2876712328767123,1,1,0,7,2,2.5833333333333335,1
16943,1,0,1,0,99000.0,3,1,0,0,50.85753424657534,22.695890410958903,1,1,0,1,2,3.6666666666666665,2
16944,1,0,1,2,157500.0,1,1,0,0,33.24657534246575,3.3315068493150686,0,0,0,6,4,0.5,0
16945,0,0,1,0,225000.0,3,0,0,0,33.95616438356164,1.0438356164383562,0,0,0,1,2,1.5,2
16946,1,0,1,0,67500.0,0,0,0,0,48.18356164383562,9.345205479452055,0,0,0,11,2,0.4166666666666667,2
16947,1,0,1,1,112500.0,3,0,0,0,40.78630136986301,7.120547945205479,0,0,0,4,3,0.4166666666666667,2
16948,0,1,0,0,139500.0,0,0,0,0,50.227397260273975,22.30958904109589,1,1,0,5,2,3.5833333333333335,1
16949,1,0,1,0,112500.0,0,2,1,3,22.86849315068493,4.3780821917808215,0,0,0,1,1,2.5833333333333335,2
16950,1,1,1,0,450000.0,1,1,0,0,27.805479452054794,7.624657534246575,0,0,0,7,2,0.5833333333333334,2
16951,1,0,0,0,112500.0,1,3,0,2,52.10958904109589,0.6328767123287671,0,0,0,3,2,3.0833333333333335,2
16952,1,0,1,0,247500.0,0,1,0,0,60.54794520547945,1.5835616438356164,0,0,1,4,2,3.0,2
16953,1,0,1,0,202500.0,1,0,0,0,57.178082191780824,4.336986301369863,0,0,0,8,2,4.916666666666667,2
16954,1,0,0,1,292500.0,0,2,0,0,34.12054794520548,11.04109589041096,1,1,0,3,3,2.3333333333333335,2
16955,1,0,0,2,225000.0,0,0,1,2,33.912328767123284,1.8356164383561644,1,1,0,3,3,0.5,2
16956,1,0,1,0,162000.0,2,0,0,0,62.45205479452055,0.0,0,0,0,0,2,0.5,1
16957,0,1,0,0,121500.0,1,0,1,1,25.246575342465754,0.2958904109589041,0,0,0,1,1,0.75,2
16958,1,0,1,0,292500.0,0,1,0,0,51.40821917808219,25.364383561643837,0,0,0,6,2,2.1666666666666665,2
16959,0,0,0,0,135000.0,1,0,1,3,23.046575342465754,2.8794520547945206,0,0,1,1,1,1.3333333333333333,1
16960,1,1,1,0,180000.0,0,1,0,1,34.59452054794521,0.6602739726027397,1,1,0,3,2,0.6666666666666666,2
16961,1,1,1,1,112500.0,0,0,0,0,38.964383561643835,0.3863013698630137,1,1,0,9,3,2.8333333333333335,2
16962,1,0,1,0,135000.0,1,1,3,0,43.58904109589041,1.093150684931507,0,1,0,1,1,4.166666666666667,2
16963,0,0,0,0,247500.0,1,0,0,3,52.035616438356165,4.786301369863014,0,0,1,10,2,4.0,2
16964,1,0,0,0,225000.0,1,1,0,0,28.92876712328767,1.1753424657534246,1,1,0,5,2,4.083333333333333,2
16965,1,0,1,0,423000.0,1,0,3,0,36.93150684931507,8.638356164383561,0,0,0,12,1,3.3333333333333335,2
16966,1,0,0,0,135000.0,3,1,0,0,49.85479452054795,12.104109589041096,1,0,0,7,2,3.25,2
16967,1,0,1,0,135000.0,2,1,0,0,62.320547945205476,0.0,0,0,0,0,2,0.25,1
16968,1,0,0,1,202500.0,0,0,0,0,32.364383561643834,8.947945205479453,1,1,0,3,3,2.5833333333333335,0
16969,1,1,1,2,103500.0,0,0,0,0,32.37260273972603,4.383561643835616,0,0,0,7,4,1.0833333333333333,2
16971,1,1,0,0,240750.0,3,0,2,1,48.47397260273973,21.30958904109589,0,0,0,1,2,4.583333333333333,0
16972,0,1,1,1,180000.0,1,0,0,0,27.136986301369863,9.158904109589042,0,1,0,1,3,3.1666666666666665,0
16973,0,0,1,0,108000.0,2,0,0,0,66.75342465753425,0.0,0,0,0,0,2,5.0,2
16974,0,0,0,1,202500.0,0,3,2,0,39.6,2.915068493150685,1,1,0,5,3,4.5,0
16975,1,0,1,0,175500.0,1,1,0,0,41.775342465753425,6.101369863013699,1,1,0,4,2,3.1666666666666665,2
16976,0,0,0,1,225000.0,1,0,0,1,48.95342465753425,5.238356164383561,0,0,0,5,3,0.4166666666666667,2
16977,1,0,0,0,337500.0,1,0,0,3,49.534246575342465,4.706849315068493,1,0,0,4,2,1.5,2
16978,1,0,1,0,202500.0,2,0,0,0,59.87397260273973,0.0,0,0,0,0,2,4.833333333333333,2
16979,0,1,0,2,270000.0,0,0,0,0,41.66301369863014,8.76986301369863,0,0,0,2,4,2.5,2
16980,0,1,1,2,130500.0,0,0,0,0,31.90958904109589,7.958904109589041,1,1,0,1,4,3.75,2
16981,0,1,1,0,315000.0,1,1,0,0,59.11232876712329,2.8,0,0,0,5,2,1.25,2
16982,1,0,1,0,112500.0,0,0,0,0,46.86027397260274,25.534246575342465,1,0,0,6,2,0.0,1
16983,1,0,0,0,74250.0,3,0,0,0,54.605479452054794,8.605479452054794,1,0,0,2,2,0.25,1
16984,0,0,1,3,180000.0,0,0,0,0,39.276712328767125,18.794520547945204,0,0,0,1,5,3.3333333333333335,1
16985,1,1,0,0,180000.0,1,0,0,0,31.2,3.6027397260273974,0,0,0,2,2,1.9166666666666667,2
16986,1,0,1,1,135000.0,0,0,2,0,44.72054794520548,14.978082191780821,0,0,0,8,3,1.9166666666666667,1
16987,0,0,1,0,270000.0,0,0,0,0,46.29041095890411,0.6794520547945205,0,0,0,1,2,2.0833333333333335,0
16988,0,1,1,0,157500.0,2,0,0,0,62.605479452054794,0.0,0,0,0,0,2,3.25,2
16990,1,0,1,0,216000.0,0,0,1,0,49.14246575342466,8.367123287671232,0,0,0,8,1,2.4166666666666665,1
16991,0,0,0,0,112500.0,0,0,3,0,57.35068493150685,1.8438356164383563,0,1,0,5,1,0.8333333333333334,0
16993,0,0,0,1,337500.0,1,1,0,0,48.2,6.493150684931507,0,0,1,4,3,2.3333333333333335,2
16994,1,0,1,1,135000.0,0,0,0,0,40.95342465753425,13.372602739726027,0,0,0,1,3,3.8333333333333335,2
16995,1,0,0,0,76500.0,2,0,0,0,64.32876712328768,0.0,0,0,0,0,2,0.3333333333333333,2
16996,1,0,1,0,103500.0,0,0,1,0,47.83835616438356,5.846575342465753,0,0,0,3,1,3.3333333333333335,1
17000,1,0,1,2,147150.0,3,0,0,0,37.95342465753425,8.934246575342465,0,0,0,4,4,1.8333333333333333,2
17002,1,0,1,0,270000.0,2,0,4,0,63.863013698630134,0.0,0,0,0,0,1,0.5833333333333334,2
17003,1,0,0,3,45000.0,0,0,0,0,35.676712328767124,2.410958904109589,1,0,0,1,5,1.5,0
17004,0,1,0,0,270000.0,1,0,1,0,46.29041095890411,0.3506849315068493,0,0,0,5,1,1.25,2
17005,1,0,1,0,202500.0,2,0,4,0,57.87945205479452,0.0,0,0,0,0,1,2.6666666666666665,2
17006,1,0,1,0,157500.0,0,1,2,1,22.56986301369863,1.8465753424657534,0,0,0,7,2,0.0,0
17007,1,0,0,0,112500.0,2,0,4,0,62.53150684931507,0.0,0,1,0,0,1,2.8333333333333335,2
17009,1,1,0,0,90000.0,2,0,0,0,48.723287671232875,0.0,0,1,0,0,2,1.5,1
17010,1,0,0,0,135000.0,1,1,0,1,42.082191780821915,1.1315068493150684,0,0,1,2,2,0.08333333333333333,1
17011,0,1,1,1,270000.0,0,1,0,0,56.81917808219178,0.32054794520547947,0,0,0,1,3,1.1666666666666667,2
17013,1,0,1,0,225000.0,3,0,0,0,27.671232876712327,2.3643835616438356,0,0,0,2,2,0.5833333333333334,2
17014,1,1,0,0,216000.0,1,0,0,0,40.47945205479452,11.854794520547944,1,0,0,8,2,2.75,2
17015,0,1,0,0,315000.0,1,0,2,0,38.38630136986301,2.6794520547945204,0,0,0,4,2,3.5,1
17016,1,0,1,0,225000.0,2,0,2,0,60.50410958904109,0.0,0,0,0,0,2,1.25,1
17017,0,0,1,0,180000.0,3,1,0,0,26.194520547945206,6.158904109589041,0,0,0,2,2,2.9166666666666665,0
17018,1,0,0,0,76500.0,2,0,4,0,65.43835616438356,0.0,0,0,0,0,1,0.5833333333333334,1
17019,1,0,1,1,90000.0,0,0,2,0,24.638356164383563,0.41643835616438357,1,0,0,8,3,1.4166666666666667,2
17020,1,0,1,0,193500.0,2,0,0,0,59.608219178082194,0.0,0,0,0,0,2,3.5,1
17021,1,0,1,0,126000.0,1,0,0,0,44.087671232876716,1.2,0,0,0,11,2,1.3333333333333333,1
17023,1,0,1,0,135000.0,2,1,1,0,61.64657534246575,0.0,0,0,0,0,1,4.0,2
17024,1,0,0,0,135000.0,0,1,0,0,29.246575342465754,3.5178082191780824,1,0,0,2,2,1.25,2
17025,0,1,0,1,315000.0,1,1,0,1,32.02465753424657,1.9616438356164383,1,1,0,6,3,4.416666666666667,2
17026,1,0,0,0,90000.0,0,0,1,1,27.663013698630138,8.361643835616439,0,0,0,1,1,5.0,1
17027,1,1,0,0,72000.0,0,0,0,0,41.602739726027394,0.6219178082191781,1,1,0,8,2,3.25,2
17028,1,1,1,0,180000.0,1,1,1,0,41.536986301369865,19.561643835616437,0,0,0,2,1,2.5,1
17029,1,0,1,0,328500.0,2,0,2,0,57.36986301369863,0.0,0,0,0,0,2,2.0833333333333335,0
17030,0,1,0,0,202500.0,0,0,0,0,56.11232876712329,11.189041095890412,0,0,0,5,2,4.416666666666667,1
17031,0,1,1,0,112500.0,0,0,0,0,28.386301369863013,0.736986301369863,1,0,0,5,2,3.6666666666666665,2
17032,0,1,1,0,270000.0,0,0,1,0,26.89041095890411,3.673972602739726,0,0,0,1,1,1.8333333333333333,0
17034,1,0,1,1,216000.0,0,1,1,0,28.8,4.882191780821918,0,1,0,2,2,2.6666666666666665,2
17037,1,0,0,0,202500.0,2,0,0,0,59.92054794520548,0.0,0,1,0,0,2,0.25,0
17038,0,1,1,0,202500.0,1,0,1,0,25.5972602739726,3.9917808219178084,0,0,0,14,1,2.6666666666666665,2
17039,1,0,1,0,202500.0,0,2,1,0,50.94794520547945,19.96712328767123,0,0,0,2,1,2.9166666666666665,1
17040,1,1,0,0,270000.0,1,1,0,0,52.989041095890414,20.03835616438356,1,1,0,4,2,4.083333333333333,0
17041,0,1,0,0,67500.0,2,3,0,0,67.12328767123287,0.0,0,0,0,0,2,3.75,1
17042,1,0,0,1,90000.0,0,0,0,0,40.276712328767125,11.32876712328767,0,0,0,6,3,3.3333333333333335,2
17043,1,0,0,0,67500.0,0,0,0,0,50.93150684931507,9.265753424657534,0,1,0,1,2,0.8333333333333334,1
17044,1,0,1,0,202500.0,2,0,0,0,47.74520547945205,0.0,0,0,0,0,2,2.5,2
17045,0,1,0,0,225000.0,2,1,0,0,54.30958904109589,0.0,0,1,0,0,2,1.9166666666666667,1
17046,0,1,1,1,216000.0,0,0,0,3,46.71506849315068,3.9917808219178084,0,0,0,1,3,4.75,2
17047,1,0,1,0,135000.0,1,0,0,0,30.378082191780823,3.9643835616438357,0,1,0,9,2,0.8333333333333334,1
17048,0,0,0,0,225000.0,0,1,0,0,36.24931506849315,8.6,1,1,0,3,2,3.75,1
17050,1,0,1,1,90000.0,0,1,0,0,31.70958904109589,9.884931506849314,0,1,0,6,3,1.6666666666666667,2
17051,1,0,1,1,112500.0,0,1,0,0,29.673972602739727,3.4602739726027396,0,0,0,1,3,2.25,2
17052,0,1,1,1,373500.0,3,1,0,4,35.61917808219178,3.3232876712328765,0,0,0,2,3,1.6666666666666667,2
17053,1,1,1,1,247500.0,0,0,0,1,33.912328767123284,8.846575342465753,0,0,0,4,3,3.75,2
17054,0,1,1,1,225000.0,0,2,0,0,36.178082191780824,0.6794520547945205,0,0,0,4,3,2.0,1
17055,0,1,0,0,135000.0,2,0,0,0,62.15890410958904,0.0,0,0,0,0,2,3.75,2
17056,1,1,1,1,157500.0,1,0,0,0,37.89041095890411,11.613698630136986,0,0,0,1,3,1.0833333333333333,2
17057,1,1,1,0,85500.0,2,0,0,0,57.83561643835616,0.0,0,1,0,0,2,4.166666666666667,2
17058,0,0,0,0,360000.0,1,1,0,0,55.76438356164383,4.994520547945205,0,1,0,4,2,2.3333333333333335,2
17059,0,0,1,0,90000.0,0,0,1,0,41.63835616438356,1.2986301369863014,0,0,0,13,1,3.8333333333333335,1
17061,1,0,1,1,126000.0,1,0,0,0,49.6986301369863,11.284931506849315,0,0,0,1,3,4.25,2
17062,0,1,1,0,252000.0,0,0,0,0,59.35068493150685,21.958904109589042,0,1,0,2,2,4.583333333333333,2
17063,0,0,1,1,135000.0,0,0,0,0,26.156164383561645,3.671232876712329,0,0,0,5,3,0.08333333333333333,1
17064,1,0,1,0,165150.0,2,1,0,0,64.03287671232877,0.0,0,0,0,0,2,3.25,2
17065,0,1,0,0,121500.0,0,0,1,0,30.03287671232877,9.638356164383561,1,0,0,1,1,0.75,2
17066,0,0,1,0,135000.0,2,0,0,0,57.347945205479455,0.0,0,0,0,0,2,1.1666666666666667,2
17067,0,0,0,0,135000.0,0,0,1,0,25.410958904109588,1.3506849315068492,0,0,0,1,1,0.08333333333333333,1
17068,0,0,1,0,256500.0,2,0,0,0,63.64109589041096,0.0,0,1,0,0,2,4.5,2
17069,1,0,1,0,99000.0,1,0,0,0,52.87123287671233,13.186301369863013,1,1,0,7,2,0.9166666666666666,2
17070,1,1,1,1,315000.0,1,1,0,0,45.78082191780822,8.471232876712328,0,0,0,4,3,1.5,1
17071,0,0,1,0,135000.0,0,0,0,0,43.33972602739726,0.46301369863013697,0,0,0,10,2,2.25,2
17072,0,1,0,0,180000.0,0,0,0,0,41.515068493150686,8.610958904109589,1,1,0,1,2,0.75,0
17073,0,1,0,1,270000.0,0,0,3,0,36.78082191780822,8.610958904109589,0,0,0,5,2,1.4166666666666667,0
17074,1,0,1,0,243000.0,2,0,4,0,59.463013698630135,0.0,0,0,0,0,1,3.25,2
17075,0,0,0,0,67500.0,3,0,0,0,31.92876712328767,7.720547945205479,0,0,0,1,2,0.75,2
17076,1,0,1,0,67500.0,2,0,0,0,56.347945205479455,0.0,0,0,0,0,2,2.8333333333333335,0
17077,0,1,1,0,315000.0,0,0,1,0,38.53150684931507,14.591780821917808,0,0,0,5,1,4.666666666666667,0
17078,1,0,1,0,49500.0,2,0,1,2,65.27397260273973,0.0,0,0,0,0,1,0.5833333333333334,2
17079,1,0,1,2,202500.0,0,1,0,0,37.8,8.92876712328767,0,1,0,6,4,0.5833333333333334,1
17081,1,0,0,0,113400.0,2,1,0,0,55.394520547945206,0.0,0,0,0,0,2,0.8333333333333334,2
17082,0,0,1,1,135000.0,1,0,3,0,39.202739726027396,3.723287671232877,0,0,0,10,2,1.4166666666666667,2
17083,1,1,0,1,112500.0,1,0,0,4,39.723287671232875,7.835616438356165,0,0,0,7,3,4.666666666666667,2
17085,1,0,1,0,90000.0,1,0,0,0,51.35342465753425,8.605479452054794,0,1,0,1,2,3.5,0
17086,1,0,1,0,67500.0,2,0,0,0,61.9972602739726,0.0,0,1,0,0,2,2.75,0
17087,0,1,1,0,270000.0,1,2,1,0,24.71780821917808,2.3013698630136985,0,1,0,14,1,1.1666666666666667,2
17088,1,0,1,2,112500.0,0,1,0,0,40.46027397260274,5.843835616438356,1,1,1,2,4,2.0833333333333335,2
17089,1,0,1,0,90000.0,2,0,0,0,58.326027397260276,0.0,0,0,0,0,2,1.25,1
17090,0,1,1,0,90000.0,0,2,0,0,52.032876712328765,8.884931506849314,0,1,0,5,2,0.16666666666666666,0
17091,1,1,0,0,216000.0,1,0,0,0,40.47945205479452,11.854794520547944,1,0,0,8,2,3.6666666666666665,1
17092,0,1,1,0,135000.0,0,0,1,0,26.471232876712328,2.276712328767123,0,0,0,5,1,1.5,1
17093,1,0,0,1,180000.0,3,1,0,0,38.54520547945206,6.8493150684931505,1,1,1,2,3,3.9166666666666665,2
17094,1,0,1,0,112500.0,0,0,0,0,48.76164383561644,5.884931506849315,0,0,0,3,2,1.6666666666666667,2
17095,0,0,0,1,247500.0,0,0,1,0,46.01917808219178,18.035616438356165,0,1,0,1,2,1.6666666666666667,2
17096,1,1,1,0,450000.0,1,1,0,0,27.805479452054794,7.624657534246575,0,0,0,7,2,3.75,2
