index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
10888,0,1,1,2,225000.0,0,0,0,0,-10380,-3396,1,0,0,0,1,4.0,-58.0,2.0
10889,1,0,1,0,94500.0,2,0,4,0,-24302,365243,1,0,0,0,0,1.0,-2.0,1.0
10890,0,0,0,1,135000.0,1,0,0,0,-11296,-727,1,1,1,0,1,3.0,-52.0,2.0
10891,1,0,0,0,135000.0,0,0,0,0,-15839,-1525,1,1,1,0,3,2.0,-36.0,1.0
10892,1,0,0,0,67500.0,1,1,0,0,-11113,-410,1,0,0,0,3,2.0,-44.0,2.0
10893,1,0,1,1,135000.0,1,1,0,0,-10182,-971,1,0,0,0,3,3.0,-52.0,2.0
10894,1,0,1,1,337500.0,0,4,1,0,-12555,-2769,1,0,0,0,0,2.0,-11.0,2.0
10895,1,1,1,0,157500.0,0,0,0,0,-16071,-2239,1,0,0,0,11,2.0,-58.0,2.0
10896,1,0,0,0,270000.0,0,0,0,0,-13561,-1294,1,1,1,0,1,2.0,-23.0,2.0
10897,1,1,1,2,121500.0,0,2,0,0,-11327,-101,1,1,1,0,2,4.0,-23.0,2.0
10898,1,0,1,1,135000.0,1,0,0,1,-11034,-2421,1,0,0,0,1,3.0,-29.0,2.0
10899,1,1,1,3,54000.0,0,0,0,0,-12475,-2057,1,0,0,0,1,5.0,-51.0,0.0
10900,1,0,1,1,135000.0,0,0,0,0,-11598,-2330,1,0,0,0,0,3.0,-37.0,2.0
10901,1,0,1,0,90000.0,2,0,4,0,-24764,365243,1,0,0,0,0,1.0,-46.0,2.0
10902,1,0,1,0,90000.0,3,0,3,0,-14271,-302,1,0,0,0,0,1.0,-55.0,2.0
10903,0,0,0,0,117000.0,0,0,1,0,-14689,-3661,1,1,0,0,13,1.0,-23.0,1.0
10904,0,1,1,0,176400.0,1,1,0,3,-9819,-190,1,1,1,0,3,2.0,-36.0,1.0
10905,1,0,1,0,112500.0,2,0,0,0,-20809,365243,1,0,0,0,0,2.0,-12.0,2.0
10906,1,0,1,1,126000.0,0,0,0,0,-11461,-1204,1,1,1,0,11,3.0,-23.0,0.0
10907,1,0,1,0,157500.0,0,0,0,0,-17567,-3917,1,0,0,0,0,2.0,-6.0,1.0
10908,1,0,0,0,94500.0,0,0,4,3,-22265,-829,1,0,0,1,3,1.0,-56.0,2.0
10909,0,1,0,0,135000.0,1,0,0,0,-19048,-3932,1,1,0,0,5,2.0,-42.0,2.0
10910,1,0,1,0,112500.0,0,0,1,0,-20722,-2742,1,0,1,0,0,1.0,-7.0,1.0
10911,1,0,1,0,180000.0,1,2,0,0,-17921,-5008,1,0,0,0,3,2.0,-11.0,0.0
10912,1,1,1,0,396000.0,1,1,0,0,-18930,-3550,1,0,0,0,4,2.0,-16.0,0.0
10913,1,0,1,1,270000.0,1,1,0,0,-14850,-232,1,0,0,1,2,3.0,-42.0,2.0
10914,0,0,1,0,157500.0,0,0,0,0,-17032,-7838,1,0,0,1,1,2.0,-29.0,2.0
10915,1,0,1,0,99000.0,2,0,0,0,-22657,365243,1,0,1,0,0,2.0,-2.0,1.0
10916,0,1,1,0,135000.0,0,1,1,0,-9898,-1178,1,0,0,0,1,1.0,-23.0,1.0
10917,1,0,1,0,157500.0,1,0,0,0,-19654,-1751,1,0,1,0,0,2.0,-56.0,2.0
10918,1,0,1,0,157500.0,0,0,0,0,-16951,-3017,1,1,1,0,0,2.0,-12.0,2.0
10919,0,1,1,0,207000.0,2,1,0,0,-24312,365243,1,0,0,0,0,2.0,-60.0,1.0
10920,1,0,1,0,135000.0,2,0,0,0,-22620,365243,1,0,1,0,0,2.0,-53.0,2.0
10921,1,0,1,0,270000.0,0,0,3,0,-18340,-2052,1,0,0,1,1,1.0,-4.0,2.0
10922,1,1,1,0,90000.0,0,0,0,0,-14867,-475,1,1,1,0,3,2.0,-1.0,1.0
10923,0,1,1,0,189000.0,2,0,0,0,-20342,365243,1,0,0,0,0,2.0,-40.0,2.0
10924,0,0,1,0,225000.0,0,3,0,2,-10565,-811,1,1,1,0,0,2.0,-17.0,2.0
10925,1,0,1,0,157500.0,3,1,0,0,-15145,-3654,1,0,1,0,4,2.0,-43.0,2.0
10926,1,0,1,0,112500.0,0,0,0,0,-17022,-10361,1,0,1,0,1,2.0,-38.0,2.0
10927,1,0,1,0,180000.0,1,0,0,0,-20560,-661,1,0,0,0,3,2.0,-50.0,0.0
10928,1,0,0,0,157500.0,0,0,0,0,-18881,-3153,1,1,0,0,9,2.0,-45.0,1.0
10929,1,0,0,3,112500.0,0,1,0,0,-12094,-3079,1,0,0,0,1,5.0,-22.0,0.0
10930,1,0,1,0,112500.0,0,1,0,0,-14225,-3170,1,0,1,0,1,2.0,-50.0,2.0
10931,1,0,1,0,157500.0,0,0,0,0,-20311,-597,1,0,0,0,11,2.0,-25.0,2.0
10932,1,0,1,2,157500.0,0,0,1,0,-14197,-3350,1,1,1,0,6,3.0,-46.0,1.0
10933,1,0,0,1,99000.0,1,0,0,0,-12988,-5215,1,0,0,0,1,3.0,-19.0,2.0
10934,1,0,1,0,202500.0,2,0,0,0,-20958,365243,1,0,0,0,0,2.0,-36.0,1.0
10935,1,0,1,2,153000.0,0,1,0,0,-10783,-1011,1,1,1,0,3,4.0,-38.0,1.0
10936,0,1,0,0,135000.0,0,0,0,0,-17452,-3913,1,1,1,0,5,2.0,-17.0,0.0
10937,1,1,1,0,157500.0,0,1,0,5,-22185,-347,1,1,0,0,7,2.0,-25.0,0.0
10938,0,1,0,1,270000.0,0,0,3,0,-13425,-3143,1,0,0,0,5,2.0,-5.0,2.0
10939,0,1,1,0,180000.0,0,0,0,0,-21684,-2422,1,0,0,0,5,2.0,-9.0,2.0
10940,0,0,1,0,157500.0,0,0,0,0,-9582,-3003,1,0,0,1,1,2.0,-4.0,1.0
10941,1,0,1,0,270000.0,0,2,2,3,-11930,-734,1,0,0,0,0,2.0,-16.0,2.0
10942,1,0,1,0,135000.0,0,0,0,0,-14773,-626,1,0,1,0,4,2.0,-5.0,2.0
10943,1,0,1,0,81000.0,2,0,0,0,-21847,365243,1,0,1,0,0,2.0,-15.0,0.0
10944,0,0,1,0,270000.0,0,0,0,1,-14754,-2871,1,1,0,0,1,2.0,-52.0,1.0
10945,0,0,1,0,202500.0,2,1,0,0,-19631,365243,1,0,0,0,0,2.0,-3.0,1.0
10946,0,1,0,0,225000.0,0,0,0,0,-10102,-551,1,0,0,0,1,2.0,-56.0,2.0
10947,1,0,1,0,180000.0,2,0,0,0,-22078,365243,1,0,0,0,0,2.0,-45.0,2.0
10948,1,0,0,0,72000.0,0,0,1,0,-18799,-1466,1,1,0,0,11,1.0,-55.0,2.0
10949,1,0,1,0,135000.0,1,0,0,0,-17733,-2362,1,0,0,0,10,2.0,-23.0,2.0
10950,1,0,0,0,94500.0,0,0,0,0,-18713,-3627,1,1,0,0,0,2.0,-3.0,1.0
10951,0,1,1,0,110250.0,0,1,1,0,-14129,-5758,1,0,0,0,0,1.0,-25.0,2.0
10952,1,1,1,1,90000.0,3,0,0,0,-17715,-6884,1,1,1,0,8,3.0,-9.0,2.0
10953,1,1,1,1,225000.0,1,1,0,0,-16503,-2670,1,0,1,0,4,3.0,-45.0,2.0
10954,1,0,1,0,112500.0,3,0,0,0,-14432,-4493,1,1,0,1,0,2.0,-22.0,2.0
10955,1,0,0,2,202500.0,0,0,0,0,-13446,-2720,1,0,0,0,3,4.0,-31.0,2.0
10956,1,0,1,1,225000.0,0,1,0,0,-11549,-1086,1,0,0,0,5,3.0,-29.0,2.0
10957,1,0,1,1,112500.0,0,0,3,0,-17992,-9419,1,0,1,0,1,2.0,-8.0,2.0
10958,1,1,0,1,81000.0,0,0,0,0,-15062,-2014,1,1,0,0,0,3.0,-17.0,0.0
10959,1,0,0,0,126000.0,3,1,0,0,-15234,-7756,1,0,0,0,2,2.0,-25.0,2.0
10960,1,1,1,1,202500.0,0,0,0,0,-10310,-2257,1,0,0,0,3,3.0,-26.0,2.0
10961,0,0,0,0,112500.0,0,0,3,0,-11295,-4441,1,0,0,0,1,1.0,-9.0,2.0
10962,1,0,0,0,90000.0,0,0,0,0,-18728,-9325,1,0,0,0,9,2.0,-32.0,2.0
10963,0,1,1,1,171000.0,1,2,0,0,-14399,-6122,1,0,0,0,4,3.0,-53.0,1.0
10964,1,1,1,0,139500.0,0,2,0,0,-14587,-7098,1,1,0,0,8,2.0,-35.0,2.0
10965,1,0,1,1,256500.0,3,1,0,0,-17594,-1315,1,0,1,0,4,3.0,-28.0,1.0
10966,1,1,1,0,112500.0,0,0,0,0,-16057,-3030,1,1,0,0,9,2.0,-37.0,2.0
10967,1,0,1,0,315000.0,0,0,3,0,-15256,-3291,1,0,0,0,1,1.0,-16.0,2.0
10968,0,1,1,0,225000.0,0,0,0,0,-8824,-1131,1,0,0,0,0,2.0,-6.0,2.0
10969,1,0,1,0,63000.0,3,0,2,0,-19708,-7500,1,0,0,0,9,2.0,-33.0,2.0
10970,1,0,0,0,67500.0,2,3,0,0,-22813,365243,1,0,1,0,0,2.0,-15.0,2.0
10971,1,0,1,0,216000.0,2,0,4,0,-22789,365243,1,0,1,0,0,1.0,-5.0,0.0
10972,1,0,1,2,157500.0,0,0,0,0,-13633,-1692,1,0,1,0,2,4.0,-22.0,2.0
10973,1,0,1,0,225000.0,1,0,4,0,-20924,-1050,1,0,0,0,11,1.0,-33.0,2.0
10974,0,1,1,1,225000.0,1,0,0,0,-17317,-285,1,0,0,0,5,3.0,-3.0,1.0
10975,0,1,0,0,292500.0,3,0,3,4,-17967,-4937,1,0,0,0,4,1.0,-13.0,2.0
10976,1,0,0,0,180000.0,0,0,3,0,-13774,-2684,1,0,0,0,9,1.0,-37.0,1.0
10977,1,0,1,0,202500.0,0,0,2,0,-11107,-1953,1,0,0,0,2,2.0,-7.0,2.0
10978,1,0,1,0,202500.0,2,0,3,0,-23545,365243,1,0,0,0,0,1.0,-15.0,2.0
10979,1,0,1,0,166500.0,1,1,4,0,-20422,-2328,1,0,0,0,11,1.0,-10.0,2.0
10980,1,0,1,0,675000.0,0,0,0,0,-17964,-6594,1,0,0,1,0,2.0,-17.0,2.0
10981,1,1,0,1,292500.0,3,1,0,0,-16010,-2667,1,0,1,0,2,3.0,-31.0,2.0
10982,0,1,1,0,270000.0,0,1,0,0,-12765,-741,1,0,0,1,4,2.0,-48.0,2.0
10983,1,0,0,0,270000.0,0,0,0,0,-17778,-1719,1,1,1,0,6,2.0,-32.0,2.0
10984,1,1,0,0,99000.0,0,0,0,0,-14883,-5457,1,0,1,0,9,2.0,-33.0,2.0
10985,1,0,1,0,297000.0,1,0,1,3,-15519,-3234,1,0,0,0,1,1.0,-12.0,1.0
10986,0,0,1,0,67500.0,0,0,0,0,-19832,-554,1,0,0,0,13,2.0,-54.0,1.0
10987,1,1,0,0,360000.0,3,0,0,0,-18577,-108,1,1,1,0,8,2.0,-42.0,2.0
10988,1,1,0,2,270000.0,3,1,0,0,-13768,-4666,1,0,0,0,15,4.0,-10.0,1.0
10989,1,0,1,0,180000.0,0,1,0,0,-17033,-1534,1,0,0,0,3,2.0,-25.0,2.0
10990,0,0,1,0,135000.0,1,0,0,0,-19924,-4822,1,0,0,1,5,2.0,-49.0,0.0
10991,1,0,1,0,297000.0,1,0,1,3,-15519,-3234,1,0,0,0,1,1.0,-13.0,1.0
10992,0,0,0,0,540000.0,1,1,0,0,-19996,-691,1,0,0,0,4,2.0,-43.0,2.0
10993,1,0,1,0,90000.0,3,0,3,0,-14271,-302,1,0,0,0,0,1.0,-51.0,2.0
10994,1,0,0,0,198000.0,2,0,4,0,-22002,365243,1,0,1,0,0,1.0,-48.0,2.0
10995,1,0,0,1,157500.0,0,0,4,0,-18571,-4602,1,1,0,0,0,2.0,-15.0,2.0
10996,0,0,1,1,90000.0,0,0,1,0,-12623,-657,1,1,0,0,1,2.0,-15.0,0.0
10997,1,1,1,0,382500.0,1,1,0,0,-20054,-6427,1,0,1,0,4,2.0,-34.0,2.0
10998,1,0,1,0,157500.0,2,0,4,0,-23774,365243,1,0,0,0,0,1.0,-6.0,2.0
10999,0,1,0,0,202500.0,2,0,0,0,-16832,365243,1,0,1,0,0,2.0,-37.0,0.0
11000,0,0,1,0,180000.0,1,0,3,0,-12494,-978,1,0,0,0,1,1.0,-29.0,2.0
11001,0,1,1,2,225000.0,0,1,0,0,-13456,-992,1,0,0,0,5,4.0,-21.0,0.0
11002,0,0,1,2,225000.0,3,1,0,0,-12839,-4584,1,0,0,0,0,4.0,-47.0,0.0
11003,1,1,1,0,157500.0,0,1,0,0,-14814,-2441,1,1,1,0,1,2.0,-14.0,1.0
11004,1,1,0,0,31500.0,1,0,0,0,-17762,-7734,1,1,1,0,11,2.0,-34.0,1.0
11005,1,0,1,0,360000.0,1,1,3,0,-17965,-2775,1,0,1,0,12,1.0,-17.0,0.0
11006,0,0,0,0,247500.0,0,0,1,0,-10225,-1376,1,1,0,0,1,1.0,-3.0,1.0
11007,1,0,1,0,225000.0,0,0,0,0,-17375,-3759,1,0,0,0,0,2.0,-40.0,2.0
11008,0,1,1,0,202500.0,1,0,0,0,-17585,-235,1,0,0,0,5,2.0,-29.0,2.0
11009,1,0,1,1,135000.0,0,4,2,0,-17489,-7557,1,0,1,0,0,3.0,-14.0,2.0
11010,1,0,1,0,67500.0,2,0,0,0,-23097,365243,1,0,0,0,0,2.0,-10.0,2.0
11011,1,1,1,2,270000.0,1,1,0,0,-13669,-428,1,0,1,0,4,4.0,-44.0,0.0
11012,0,1,1,0,135000.0,0,0,0,0,-14495,-3505,1,0,1,0,1,2.0,-8.0,2.0
11013,0,1,1,0,225000.0,0,0,0,0,-16086,-320,1,0,1,0,1,2.0,-6.0,2.0
11014,1,0,1,0,180000.0,2,1,0,0,-22595,365243,1,0,1,0,0,2.0,-1.0,1.0
11015,1,1,0,2,135000.0,3,1,0,0,-13495,-2357,1,1,0,0,2,4.0,-45.0,2.0
11016,0,1,0,2,112500.0,0,1,0,0,-16044,-6693,1,1,1,0,6,4.0,-40.0,2.0
11017,0,0,0,0,112500.0,1,0,0,0,-20154,-5706,1,1,0,0,5,2.0,-5.0,2.0
11018,0,0,0,0,135000.0,0,0,1,0,-9167,-947,1,0,0,0,9,1.0,-7.0,2.0
11019,1,1,0,0,315000.0,1,1,0,0,-19495,-1678,1,0,1,0,7,2.0,-26.0,0.0
11020,0,1,0,2,225000.0,3,1,0,1,-10937,-1539,1,0,0,0,6,4.0,-44.0,1.0
11021,0,1,0,2,180000.0,1,1,0,0,-10958,-1945,1,1,1,0,3,4.0,-33.0,2.0
11022,0,1,1,1,360000.0,1,1,0,0,-16537,-410,1,0,1,1,1,3.0,-47.0,2.0
11023,0,1,0,1,193500.0,0,1,0,0,-17932,-3999,1,1,1,0,0,3.0,-23.0,2.0
11024,1,1,1,3,126000.0,0,1,0,0,-15003,-122,1,0,0,0,4,5.0,-45.0,1.0
11025,0,1,1,1,202500.0,0,0,0,0,-15207,-2102,1,1,1,0,5,3.0,-43.0,2.0
11026,0,1,1,0,270000.0,0,0,0,0,-22234,-1506,1,0,1,0,16,2.0,-12.0,1.0
11027,1,0,0,1,162000.0,1,1,0,0,-17175,-9508,1,0,0,0,2,3.0,-44.0,2.0
11028,1,0,1,0,94500.0,2,0,4,0,-24302,365243,1,0,0,0,0,1.0,-2.0,0.0
11029,0,1,0,2,225000.0,1,0,0,0,-14636,-3850,1,0,0,0,0,4.0,-37.0,2.0
11030,1,0,0,0,81000.0,2,0,0,0,-20145,365243,1,0,0,0,0,2.0,-53.0,2.0
11031,1,0,1,0,630000.0,0,1,3,0,-22001,-1539,1,1,1,0,7,1.0,-13.0,2.0
11032,0,1,0,1,225000.0,0,0,0,0,-14342,-127,1,0,0,0,5,3.0,-21.0,2.0
11033,1,0,0,0,103500.0,0,1,0,0,-15989,-6640,1,1,1,0,0,2.0,-15.0,2.0
11034,1,0,1,0,450000.0,0,0,0,0,-21480,-4660,1,1,0,0,0,2.0,-24.0,2.0
11035,1,0,1,0,126000.0,1,0,4,0,-20161,-1100,1,1,1,0,9,1.0,-27.0,2.0
11036,1,0,1,2,202500.0,0,0,0,0,-15792,-6237,1,1,1,0,8,4.0,-7.0,1.0
11037,1,0,1,0,180000.0,2,0,1,0,-23431,365243,1,0,0,0,0,1.0,-12.0,1.0
11038,0,1,1,2,243000.0,2,1,0,4,-19629,365243,1,0,0,0,0,4.0,-33.0,2.0
11039,1,1,1,1,202500.0,3,0,2,0,-12337,-458,1,0,0,0,9,3.0,-5.0,2.0
11040,1,1,1,0,90000.0,0,0,0,0,-19084,-128,1,1,0,0,1,2.0,0.0,1.0
11041,0,0,0,0,225000.0,0,0,1,5,-11762,-293,1,0,0,0,1,1.0,-16.0,2.0
11042,1,0,1,0,202500.0,0,0,1,0,-16278,-2712,1,1,1,0,0,1.0,-25.0,2.0
11043,1,1,1,0,450000.0,1,1,0,0,-15271,-2470,1,0,1,0,4,2.0,-7.0,2.0
11044,1,0,0,0,234000.0,3,1,2,0,-21967,-5215,1,0,0,1,2,2.0,-50.0,2.0
11045,1,0,0,0,54000.0,0,0,2,0,-14415,-1801,1,1,0,0,1,2.0,-41.0,1.0
11046,1,1,1,0,90000.0,1,0,0,0,-14116,-2269,1,0,0,0,8,2.0,-26.0,2.0
11047,1,0,1,1,225000.0,1,1,1,0,-12008,-138,1,0,0,0,3,2.0,-3.0,1.0
11048,1,1,1,0,153000.0,0,0,0,0,-19503,-10147,1,0,0,1,6,2.0,-8.0,0.0
11049,1,0,0,0,157500.0,1,1,3,1,-15737,-432,1,0,0,0,0,1.0,-43.0,1.0
11050,0,1,0,0,135000.0,0,0,1,0,-18010,-2811,1,1,0,0,1,1.0,-31.0,1.0
11051,1,0,1,1,112500.0,0,0,2,0,-13541,-3427,1,0,0,0,2,3.0,-11.0,2.0
11052,0,0,1,0,135000.0,1,0,0,0,-23093,-659,1,1,0,0,10,2.0,-24.0,2.0
11053,1,1,0,0,180000.0,0,0,0,1,-12134,-200,1,0,1,0,0,2.0,-28.0,2.0
11054,1,0,1,0,157500.0,0,1,3,0,-17618,-3748,1,0,0,0,0,1.0,-44.0,0.0
11055,1,0,1,0,135000.0,2,0,0,0,-21579,365243,1,0,0,0,0,2.0,-3.0,1.0
11056,0,1,1,0,450000.0,1,1,3,0,-16169,-855,1,1,1,0,0,1.0,-18.0,2.0
11057,1,1,1,0,121500.0,0,0,0,0,-10014,-1386,1,0,0,0,8,2.0,-44.0,2.0
11058,1,1,0,1,76500.0,2,0,0,2,-21583,365243,1,0,1,0,0,3.0,-29.0,2.0
11059,0,1,1,0,112500.0,0,0,1,0,-16975,-2504,1,0,1,1,1,1.0,-4.0,1.0
11060,1,0,1,0,202500.0,2,1,0,0,-21148,365243,1,0,1,0,0,2.0,-15.0,1.0
11061,1,1,1,2,67500.0,3,1,0,0,-11831,-3778,1,1,1,0,2,4.0,-25.0,2.0
11062,1,0,0,0,67500.0,0,0,0,0,-15161,-2087,1,1,0,0,3,2.0,-47.0,2.0
11063,1,1,1,2,112500.0,0,0,0,0,-11884,-1161,1,0,0,0,11,4.0,-21.0,1.0
11064,1,1,0,0,270000.0,1,0,0,0,-14775,-498,1,0,0,0,4,2.0,-31.0,2.0
11065,1,0,1,0,180000.0,2,0,4,0,-23006,365243,1,0,1,0,0,1.0,-8.0,0.0
11066,1,1,0,0,117000.0,2,0,2,0,-21585,365243,1,0,1,0,0,2.0,-13.0,2.0
11067,1,0,1,0,117000.0,2,0,3,0,-24023,365243,1,0,1,0,0,1.0,-9.0,2.0
11068,1,0,1,0,180000.0,0,0,1,0,-19421,-2017,1,0,0,0,0,1.0,-3.0,1.0
11069,1,1,1,1,112500.0,1,0,3,0,-12896,-709,1,0,0,0,0,2.0,-9.0,2.0
11070,1,0,0,1,103500.0,0,0,0,0,-11720,-1191,1,0,0,0,3,3.0,-4.0,1.0
11071,1,0,1,0,60750.0,2,1,0,0,-19813,365243,1,0,1,0,0,2.0,-33.0,2.0
11072,1,1,1,0,135000.0,2,0,0,0,-20152,365243,1,0,1,0,0,2.0,-9.0,2.0
11073,1,0,1,0,225000.0,2,0,4,0,-20692,365243,1,0,1,0,0,1.0,-28.0,0.0
11074,0,1,0,0,157500.0,2,0,0,0,-23641,365243,1,0,0,0,0,2.0,-34.0,2.0
11075,1,0,1,0,157500.0,3,0,2,0,-14450,-634,1,0,0,0,0,2.0,-2.0,1.0
11076,0,1,1,0,315000.0,1,0,0,0,-21871,-979,1,0,0,0,5,2.0,-46.0,2.0
11077,1,0,0,0,112500.0,2,0,1,0,-22120,365243,1,0,0,0,0,1.0,-30.0,1.0
11078,1,0,1,1,135000.0,1,0,2,0,-10765,-2196,1,0,0,1,0,3.0,-25.0,0.0
11079,0,1,0,0,225000.0,1,0,1,0,-17473,-2631,1,0,0,0,4,1.0,-21.0,1.0
11080,1,1,1,0,180000.0,0,0,2,0,-15537,-7218,1,0,0,0,0,2.0,-4.0,2.0
11081,1,0,0,1,135000.0,1,0,0,1,-13689,-1172,1,0,0,0,3,3.0,-33.0,2.0
11082,0,1,0,0,225000.0,0,0,0,0,-9479,-1143,1,0,0,0,1,2.0,-7.0,2.0
11083,1,0,0,0,90000.0,0,0,1,2,-10490,-796,1,1,0,0,1,1.0,-11.0,2.0
11084,1,0,1,0,211500.0,2,0,0,0,-22635,365243,1,0,0,0,0,2.0,-24.0,2.0
11085,0,1,1,0,211500.0,1,0,0,0,-13427,-5237,1,1,0,0,0,2.0,-10.0,0.0
11086,1,1,1,0,247500.0,1,0,0,0,-17958,-2515,1,0,0,0,5,2.0,-44.0,2.0
11087,0,0,1,0,225000.0,0,1,1,0,-14753,-1965,1,0,0,0,10,1.0,-51.0,2.0
11088,1,0,0,0,90000.0,0,0,0,0,-19993,-181,1,0,1,0,3,2.0,-11.0,1.0
11089,1,0,0,1,202500.0,0,1,0,0,-16391,-2014,1,1,0,0,0,3.0,-44.0,2.0
11090,0,1,0,1,405000.0,3,0,0,0,-14166,-2404,1,0,0,0,8,3.0,-41.0,2.0
11091,1,1,0,0,315000.0,1,2,0,1,-9187,-116,1,1,0,0,2,2.0,-32.0,2.0
11092,1,1,0,1,337500.0,0,1,0,0,-10542,-2607,1,0,0,0,0,3.0,-8.0,2.0
11093,1,0,0,0,135000.0,1,0,0,0,-17614,-4219,1,0,0,0,3,2.0,-50.0,2.0
11094,1,0,1,0,32400.0,3,0,0,0,-19200,-5637,1,0,0,0,4,2.0,-16.0,2.0
11095,1,0,0,0,207000.0,0,0,0,0,-14690,-5064,1,0,0,0,0,2.0,-25.0,1.0
11096,1,1,0,0,180000.0,1,0,3,0,-15351,-6790,1,0,0,0,2,1.0,-55.0,0.0
11097,1,0,0,0,90000.0,0,0,0,0,-10957,-1214,1,0,0,0,9,2.0,-5.0,2.0
11098,0,1,0,0,225000.0,0,0,0,0,-9479,-1143,1,0,0,0,1,2.0,-9.0,2.0
11099,1,1,0,1,157500.0,0,1,0,0,-9697,-257,1,0,0,0,3,3.0,-39.0,0.0
11100,1,0,1,0,90000.0,2,0,2,0,-20032,365243,1,0,0,0,0,2.0,-39.0,1.0
11101,0,0,1,0,135000.0,0,0,0,0,-13826,-7128,1,0,0,0,1,2.0,-12.0,2.0
11102,1,0,1,0,495000.0,2,0,4,0,-21596,365243,1,0,1,0,0,1.0,-18.0,2.0
11103,1,0,0,0,247500.0,3,1,0,0,-11696,-2905,1,0,0,0,2,2.0,-24.0,2.0
11104,0,0,1,0,405000.0,1,1,0,0,-16367,-2147,1,0,1,0,5,2.0,-34.0,0.0
11105,1,0,1,0,112500.0,2,0,0,0,-18666,365243,1,0,1,0,0,2.0,-7.0,2.0
11106,1,0,0,0,135000.0,0,0,0,0,-18757,-2057,1,0,0,0,2,2.0,-54.0,0.0
11107,1,0,0,1,157500.0,0,0,0,0,-10087,-2908,1,1,1,0,3,3.0,-20.0,2.0
11108,0,0,1,0,135000.0,0,0,0,0,-13826,-7128,1,0,0,0,1,2.0,-16.0,2.0
11109,1,0,0,1,112500.0,0,0,2,0,-14788,-2661,1,1,1,0,2,3.0,-11.0,2.0
11110,1,0,1,0,135000.0,1,0,0,0,-17877,-1860,1,0,0,0,1,2.0,-5.0,1.0
11111,1,0,1,2,72000.0,0,0,0,0,-13985,-2341,1,0,0,0,3,4.0,-37.0,1.0
11112,1,1,0,0,112500.0,2,0,0,0,-22346,365243,1,0,0,0,0,2.0,-35.0,2.0
11113,0,0,1,0,211500.0,0,0,0,0,-9315,-1831,1,0,1,0,3,2.0,-18.0,2.0
11114,1,0,1,0,180000.0,0,0,2,0,-17024,-1799,1,0,0,0,9,2.0,-19.0,1.0
11115,1,0,1,0,225000.0,1,1,4,0,-21594,-11693,1,1,1,0,1,1.0,-33.0,1.0
11116,1,0,0,2,135000.0,3,2,0,1,-11637,-2285,1,1,1,0,2,4.0,-38.0,2.0
11117,1,0,1,0,315000.0,2,0,4,0,-22854,365243,1,0,1,0,0,1.0,-2.0,1.0
11118,1,1,1,0,225000.0,1,1,1,1,-9690,-1193,1,0,0,0,2,1.0,-29.0,2.0
11119,1,0,0,0,135000.0,0,0,0,0,-11004,-1570,1,0,0,0,12,2.0,-10.0,1.0
11120,0,0,1,1,180000.0,0,0,1,0,-12947,-137,1,0,0,0,1,2.0,-51.0,2.0
11121,0,0,1,1,135000.0,0,1,0,0,-13438,-3679,1,0,0,0,0,3.0,-11.0,2.0
11122,1,0,1,0,135000.0,2,0,0,0,-21358,365243,1,0,0,0,0,2.0,-45.0,2.0
11123,1,0,1,1,166500.0,0,0,0,0,-20208,-8033,1,0,1,0,0,3.0,-42.0,2.0
11124,0,1,1,2,216000.0,3,1,0,0,-11121,-2565,1,0,0,0,6,4.0,-22.0,2.0
11125,1,0,0,1,90000.0,2,0,0,0,-9861,365243,1,0,0,0,0,3.0,-23.0,2.0
11126,1,0,1,0,112500.0,2,0,0,0,-21074,365243,1,0,0,0,0,2.0,-48.0,2.0
11127,1,0,1,1,225000.0,1,1,1,0,-15926,-3327,1,0,0,0,0,2.0,-57.0,1.0
11128,0,1,0,0,166500.0,0,1,0,1,-10435,-1713,1,1,0,0,2,2.0,-4.0,1.0
11129,1,0,1,0,180000.0,2,0,0,0,-21827,365243,1,0,0,0,0,2.0,-18.0,2.0
11130,0,0,0,3,135000.0,0,0,0,1,-11757,-658,1,0,0,0,1,5.0,-28.0,2.0
11131,1,1,1,2,225000.0,3,1,0,0,-14731,-4617,1,0,0,0,8,4.0,-8.0,0.0
11132,0,1,1,0,315000.0,0,2,0,0,-15975,-2417,1,0,1,0,4,2.0,-16.0,0.0
11133,1,0,0,1,112500.0,1,1,3,0,-14648,-2833,1,1,0,0,12,2.0,-36.0,2.0
11134,1,0,1,1,180000.0,0,2,0,0,-8433,-750,1,0,0,0,0,3.0,-18.0,1.0
11135,1,0,1,3,202500.0,0,2,0,5,-15815,-8535,1,0,1,1,8,5.0,-58.0,1.0
11136,1,0,1,0,135000.0,0,0,3,0,-16269,-1358,1,0,0,0,3,1.0,-6.0,2.0
11137,1,0,0,0,135000.0,0,2,1,3,-11448,-1982,1,0,0,0,7,1.0,-32.0,2.0
11138,1,0,0,0,85500.0,2,0,3,0,-24082,365243,1,0,1,0,0,1.0,-31.0,2.0
11139,1,0,1,0,112500.0,2,3,0,0,-24821,365243,1,0,0,0,0,2.0,-45.0,2.0
11140,1,0,1,0,225000.0,0,0,0,0,-17375,-3759,1,0,0,0,0,2.0,0.0,0.0
11141,0,0,1,0,225000.0,2,0,1,0,-9614,365243,1,0,0,0,0,1.0,-23.0,2.0
