index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,age,employed_year,work_phone,phone,email,occyp_type,family_size,begin_year
12047,0,1,1,0,360000.0,0,1,0,0,29.942465753424656,9.09041095890411,0,1,0,5,2.0,1.3333333333333333
12048,1,0,0,0,157500.0,2,0,3,0,65.88493150684931,-0.0,0,0,0,0,1.0,1.6666666666666667
12049,1,0,1,1,112500.0,3,0,0,0,40.78630136986301,7.120547945205479,0,0,0,4,3.0,2.1666666666666665
12050,1,0,1,0,67500.0,2,0,0,0,53.558904109589044,-0.0,0,0,0,0,2.0,3.6666666666666665
12052,1,0,1,0,612000.0,3,0,0,0,34.41917808219178,10.178082191780822,0,0,1,7,2.0,-0.0
12053,1,1,1,1,270000.0,1,0,0,0,37.72054794520548,7.027397260273973,0,0,0,4,3.0,3.9166666666666665
12054,1,0,0,0,67500.0,0,0,0,0,41.536986301369865,5.717808219178083,1,0,0,3,2.0,3.9166666666666665
12055,1,0,0,2,112500.0,3,0,0,0,27.80821917808219,3.1835616438356165,1,1,0,2,4.0,0.5
12056,1,0,1,0,74700.0,2,0,0,0,61.0027397260274,-0.0,0,0,0,0,2.0,2.1666666666666665
12058,0,1,0,0,225000.0,0,0,0,0,27.4,7.019178082191781,0,0,0,5,2.0,2.9166666666666665
12059,1,0,0,1,112500.0,1,1,0,1,33.78356164383562,8.964383561643835,0,0,0,2,3.0,2.5833333333333335
12060,1,0,1,1,180000.0,0,1,0,0,25.17808219178082,2.5561643835616437,0,0,1,2,3.0,1.25
12061,1,1,1,0,112500.0,1,0,1,0,52.88767123287671,3.745205479452055,0,1,1,8,1.0,2.0
12062,1,0,1,1,225000.0,1,1,3,0,41.71506849315068,2.7945205479452055,0,1,0,3,2.0,0.4166666666666667
12063,0,1,1,0,202500.0,2,1,0,0,59.50958904109589,-0.0,0,0,0,0,2.0,2.9166666666666665
12064,0,1,1,0,180000.0,0,0,0,0,53.25479452054795,14.558904109589042,0,0,0,5,2.0,0.25
12065,1,0,0,0,180000.0,0,0,2,0,28.646575342465752,5.35068493150685,1,0,0,8,2.0,3.0833333333333335
12066,0,1,0,0,225000.0,0,0,0,0,36.74246575342466,0.5068493150684932,0,0,0,1,2.0,0.8333333333333334
12067,0,1,0,0,180000.0,0,0,0,0,41.515068493150686,8.610958904109589,1,1,0,1,2.0,4.583333333333333
12068,1,0,1,0,144000.0,0,0,0,0,51.24657534246575,14.643835616438356,0,0,0,8,2.0,0.75
12069,1,0,1,0,157500.0,2,0,0,0,57.12328767123287,-0.0,0,0,0,0,2.0,4.666666666666667
12070,1,0,0,0,135000.0,2,0,0,0,56.46027397260274,-0.0,0,0,0,0,2.0,0.9166666666666666
12072,1,1,1,0,405000.0,0,2,2,0,34.131506849315066,5.6876712328767125,1,0,0,3,2.0,2.0833333333333335
12073,1,0,1,0,283500.0,0,0,0,0,49.2,1.7945205479452055,0,0,0,3,2.0,2.9166666666666665
12074,0,1,0,0,225000.0,0,0,0,0,25.96986301369863,3.1315068493150684,0,0,0,1,2.0,2.3333333333333335
12075,1,0,1,0,202500.0,2,0,4,0,59.92054794520548,-0.0,0,0,0,0,1.0,0.75
12076,1,1,0,0,225000.0,0,0,4,0,34.30684931506849,1.6794520547945206,1,0,0,1,1.0,1.75
12077,1,0,0,0,202500.0,2,0,0,0,55.11232876712329,-0.0,0,1,0,0,2.0,0.5
12078,0,1,0,1,202500.0,0,0,0,0,38.673972602739724,16.526027397260275,1,1,0,1,3.0,1.0833333333333333
12079,1,0,1,1,247500.0,0,0,0,0,47.153424657534245,1.1178082191780823,0,1,0,10,3.0,3.5
12081,0,1,0,1,202500.0,3,0,0,1,33.202739726027396,5.558904109589041,0,0,0,5,3.0,0.5833333333333334
12082,1,0,1,0,135000.0,3,0,0,0,56.27945205479452,25.813698630136987,0,1,0,2,2.0,3.3333333333333335
12083,1,0,1,0,157500.0,1,0,0,2,53.605479452054794,7.610958904109589,0,0,0,1,2.0,3.0
12084,1,0,0,0,67500.0,2,0,0,0,60.16438356164384,-0.0,0,1,0,0,2.0,1.5833333333333333
12085,1,1,0,0,72000.0,2,0,0,0,62.13972602739726,-0.0,0,0,0,0,2.0,2.1666666666666665
12088,1,0,1,0,67500.0,2,0,0,0,58.66301369863014,-0.0,0,0,0,0,2.0,1.6666666666666667
12089,1,0,1,0,220500.0,0,0,3,0,47.11232876712329,1.5342465753424657,1,0,0,2,1.0,0.75
12090,0,1,1,0,270000.0,0,0,0,0,60.915068493150685,4.126027397260274,0,1,0,16,2.0,1.5
12091,1,0,1,0,180000.0,2,0,0,0,65.12328767123287,-0.0,0,0,0,0,2.0,3.3333333333333335
12092,0,1,0,0,112500.0,1,2,0,0,44.342465753424655,0.7479452054794521,0,1,0,1,2.0,2.6666666666666665
12093,0,1,1,0,247500.0,3,0,0,2,55.1013698630137,2.3972602739726026,1,0,1,6,2.0,0.5
12094,0,0,1,1,157500.0,3,0,0,0,27.96986301369863,2.3917808219178083,0,0,0,10,3.0,4.083333333333333
12095,1,1,1,0,126000.0,0,3,0,1,32.106849315068494,0.7808219178082192,0,1,0,2,2.0,4.25
12096,1,0,1,0,135000.0,1,0,0,0,43.9013698630137,0.4684931506849315,0,0,0,1,2.0,3.5
12097,0,1,0,0,135000.0,2,1,3,0,66.01643835616439,-0.0,0,0,0,0,1.0,5.0
12098,0,1,1,0,360000.0,2,0,0,0,38.38356164383562,-0.0,0,0,0,0,2.0,0.75
12099,0,1,1,0,225000.0,1,0,0,0,27.487671232876714,5.684931506849315,1,0,0,4,2.0,3.6666666666666665
12100,1,1,1,0,292500.0,1,0,1,0,36.676712328767124,5.454794520547945,0,0,0,16,1.0,0.9166666666666666
12101,0,1,1,0,180000.0,2,1,0,0,56.69315068493151,-0.0,0,0,0,0,2.0,1.3333333333333333
12102,1,1,0,0,67500.0,0,0,0,0,33.73150684931507,3.8465753424657536,1,1,0,3,2.0,4.5
12103,0,0,1,0,292500.0,1,1,1,3,27.36986301369863,3.345205479452055,0,1,0,3,1.0,2.4166666666666665
12104,1,0,1,0,216000.0,0,0,0,0,42.654794520547945,4.49041095890411,1,0,0,2,2.0,1.25
12106,1,1,1,0,720000.0,1,1,3,0,63.83013698630137,0.42191780821917807,0,0,0,4,1.0,4.583333333333333
12107,1,0,1,1,144000.0,0,1,2,0,36.80821917808219,0.33424657534246577,1,1,1,15,3.0,0.6666666666666666
12108,1,0,0,0,112500.0,2,0,3,2,59.25753424657534,-0.0,0,0,0,0,1.0,3.5
12109,0,0,1,0,72900.0,2,3,0,0,64.17260273972603,-0.0,0,0,0,0,2.0,2.5833333333333335
12110,1,1,0,0,180000.0,1,0,3,0,42.057534246575344,18.602739726027398,0,0,0,2,1.0,4.666666666666667
12111,1,0,1,0,135000.0,1,0,0,0,56.013698630136986,11.471232876712328,0,0,0,1,2.0,0.4166666666666667
12112,0,1,1,2,180000.0,0,1,0,0,36.09315068493151,6.786301369863014,0,0,0,4,4.0,4.583333333333333
12113,1,0,1,1,337500.0,1,1,1,0,39.47397260273973,1.180821917808219,0,0,0,7,2.0,1.5
12114,1,0,1,0,112500.0,3,0,0,0,51.49041095890411,17.41917808219178,0,0,0,6,2.0,4.666666666666667
12115,1,1,0,0,247500.0,1,0,0,0,43.64931506849315,12.301369863013699,0,0,0,6,2.0,2.9166666666666665
12117,0,1,1,0,382500.0,0,1,0,0,28.61917808219178,6.63013698630137,0,0,0,1,2.0,0.25
12118,1,0,1,2,202500.0,1,0,2,2,31.53150684931507,0.6301369863013698,0,0,1,9,4.0,2.8333333333333335
12121,1,0,0,0,153000.0,0,0,0,0,42.42465753424658,2.4657534246575343,1,0,0,3,2.0,2.3333333333333335
12122,1,1,0,0,265500.0,0,0,0,0,40.298630136986304,2.5506849315068494,0,0,0,3,2.0,0.08333333333333333
12123,0,1,1,1,270000.0,1,1,0,0,40.47945205479452,15.227397260273973,0,0,0,1,3.0,1.9166666666666667
12124,0,1,1,1,202500.0,0,0,0,0,27.791780821917808,2.26027397260274,0,0,0,1,3.0,1.25
12125,0,1,1,0,202500.0,1,0,1,0,29.12054794520548,8.134246575342466,0,0,1,6,1.0,1.3333333333333333
12126,1,0,1,0,103500.0,0,0,0,0,28.482191780821918,1.5452054794520549,0,0,1,18,2.0,1.1666666666666667
12127,1,0,1,0,99000.0,0,0,0,0,42.71232876712329,2.4383561643835616,0,0,0,3,2.0,1.1666666666666667
12128,1,0,1,0,67500.0,2,0,0,0,59.53972602739726,-0.0,0,0,0,0,2.0,3.75
12129,1,0,1,0,387000.0,1,0,0,0,55.01917808219178,13.64109589041096,0,0,0,3,2.0,4.5
12130,1,0,1,1,157500.0,0,0,0,0,40.43835616438356,0.5972602739726027,0,0,0,3,3.0,1.1666666666666667
12131,1,0,0,0,225000.0,0,1,3,0,35.35342465753425,11.772602739726027,0,1,0,1,1.0,0.3333333333333333
12133,0,1,1,3,270000.0,0,0,0,0,36.78630136986301,1.2547945205479452,1,0,0,1,5.0,2.3333333333333335
12134,0,1,0,2,112500.0,0,1,0,0,43.95616438356164,18.336986301369862,1,1,0,6,4.0,2.8333333333333335
12136,0,0,0,0,180000.0,0,0,0,0,53.74794520547945,4.4301369863013695,1,1,0,1,2.0,2.5
12138,1,0,1,0,351000.0,3,0,1,0,47.76712328767123,11.463013698630137,0,0,0,8,1.0,3.8333333333333335
12139,1,1,1,0,112500.0,0,0,0,0,46.46027397260274,2.0684931506849313,0,1,0,17,2.0,4.25
12140,0,0,0,1,157500.0,0,0,0,0,44.9972602739726,3.9945205479452053,0,0,0,5,3.0,0.16666666666666666
12141,1,1,0,0,135000.0,1,3,0,0,34.04657534246575,1.6821917808219178,0,0,0,1,2.0,1.0833333333333333
12142,1,1,1,0,315000.0,1,0,0,0,42.88493150684931,15.068493150684931,0,0,1,2,2.0,0.08333333333333333
12143,1,0,1,0,157500.0,1,0,0,0,45.49315068493151,3.723287671232877,0,0,1,3,2.0,4.583333333333333
12144,1,1,1,1,135000.0,0,0,0,1,28.854794520547944,0.32054794520547947,0,0,0,12,3.0,3.9166666666666665
12145,0,1,1,1,171000.0,1,2,0,0,39.44931506849315,16.77260273972603,0,0,0,4,3.0,4.666666666666667
12146,1,0,1,0,360000.0,1,1,0,0,45.0986301369863,8.887671232876713,0,0,0,4,2.0,3.9166666666666665
12149,1,0,1,0,135000.0,2,0,4,0,63.515068493150686,-0.0,0,1,0,0,1.0,4.166666666666667
12150,1,1,0,0,270000.0,0,0,0,0,50.07945205479452,4.76986301369863,0,1,0,3,2.0,2.0833333333333335
12151,0,1,0,0,267750.0,0,1,0,0,57.50958904109589,12.95068493150685,0,1,0,1,2.0,3.0
12152,1,0,1,0,135000.0,2,0,0,0,61.97260273972603,-0.0,0,1,0,0,2.0,1.4166666666666667
12154,1,0,1,0,189000.0,2,2,4,0,59.84931506849315,-0.0,0,0,0,0,1.0,3.0
12155,1,0,1,0,135000.0,1,0,0,0,48.583561643835615,6.471232876712329,0,0,0,10,2.0,4.583333333333333
12156,0,1,0,2,315000.0,1,2,0,0,30.356164383561644,1.8,0,0,0,4,4.0,1.5833333333333333
12157,1,0,1,0,90000.0,0,3,1,0,28.83013698630137,7.610958904109589,0,0,0,2,1.0,0.5
12158,0,0,0,1,225000.0,0,1,0,0,49.56986301369863,6.83013698630137,0,0,0,4,3.0,3.1666666666666665
12160,1,1,1,1,157500.0,0,0,0,0,29.610958904109587,4.764383561643836,0,0,0,2,3.0,2.3333333333333335
12161,0,1,1,0,315000.0,1,1,0,0,40.016438356164386,10.35068493150685,1,1,0,4,2.0,1.0
12162,1,0,0,0,135000.0,0,1,0,0,38.863013698630134,12.183561643835617,1,0,0,2,2.0,3.6666666666666665
12163,1,0,1,0,126000.0,0,1,0,0,48.961643835616435,2.627397260273973,0,0,0,2,2.0,2.25
12164,1,0,1,0,148500.0,2,0,0,0,52.81095890410959,-0.0,0,0,0,0,2.0,2.8333333333333335
12166,1,0,0,0,94500.0,2,0,0,0,58.15068493150685,-0.0,0,1,1,0,2.0,1.25
12168,1,1,1,0,135000.0,2,1,0,0,55.41917808219178,-0.0,0,0,0,0,2.0,3.6666666666666665
12169,1,0,0,0,54000.0,0,1,0,0,40.88493150684931,12.93972602739726,1,0,0,8,2.0,1.3333333333333333
12170,1,1,1,0,135000.0,1,1,0,0,46.43561643835616,3.756164383561644,0,0,0,4,2.0,3.0833333333333335
12171,1,0,1,0,216000.0,0,0,0,0,50.87945205479452,8.136986301369863,0,0,0,8,2.0,2.9166666666666665
12172,0,0,0,0,112500.0,2,1,0,0,56.391780821917806,-0.0,0,1,0,0,2.0,3.6666666666666665
12175,1,0,0,0,135000.0,1,0,1,0,35.583561643835615,1.180821917808219,1,0,0,3,1.0,0.4166666666666667
12176,0,0,1,2,450000.0,1,1,0,0,33.52876712328767,5.991780821917808,1,1,0,4,4.0,3.3333333333333335
12177,0,1,1,0,166500.0,0,1,1,0,33.31232876712329,5.005479452054795,0,0,1,18,1.0,1.3333333333333333
12178,1,0,1,0,180000.0,0,0,1,0,39.12054794520548,8.052054794520547,0,0,0,3,1.0,4.916666666666667
12179,1,0,0,0,94500.0,2,0,4,0,64.78630136986301,-0.0,0,1,0,0,1.0,1.25
12180,0,1,1,0,180000.0,0,2,1,0,29.55890410958904,4.663013698630137,0,0,0,1,1.0,3.4166666666666665
12181,1,0,1,0,202500.0,0,1,0,0,47.33972602739726,11.953424657534246,1,1,0,7,2.0,2.6666666666666665
12182,1,0,1,0,135000.0,2,0,4,0,66.64109589041095,-0.0,0,0,0,0,1.0,4.75
12184,1,0,0,0,135000.0,3,1,1,0,28.410958904109588,3.791780821917808,1,0,0,7,1.0,3.1666666666666665
12186,0,1,0,0,292500.0,0,0,0,0,50.64109589041096,1.263013698630137,0,1,0,5,2.0,2.4166666666666665
12187,1,1,0,4,202500.0,3,0,0,0,39.87671232876713,5.035616438356165,1,0,0,2,6.0,2.4166666666666665
12190,1,0,1,0,225000.0,1,1,0,0,25.802739726027397,4.36986301369863,0,1,0,4,2.0,0.75
12191,1,0,1,0,112500.0,0,0,1,0,43.394520547945206,3.7835616438356166,0,1,0,6,1.0,1.1666666666666667
12192,0,1,1,0,126000.0,0,0,0,0,40.57808219178082,7.2,0,0,0,1,2.0,1.8333333333333333
12193,0,1,0,0,135000.0,0,0,0,0,28.980821917808218,3.791780821917808,1,0,0,3,2.0,1.4166666666666667
12194,1,0,1,0,202500.0,0,2,1,0,50.94794520547945,19.96712328767123,0,0,0,2,1.0,0.16666666666666666
12195,1,0,1,2,265500.0,0,0,0,0,31.383561643835616,4.263013698630137,0,0,0,4,4.0,2.75
12197,1,0,1,0,126000.0,2,0,0,0,55.85479452054795,-0.0,0,0,1,0,2.0,-0.0
12200,1,0,1,0,202500.0,0,0,0,0,42.57808219178082,2.4273972602739726,1,0,0,3,2.0,4.25
12201,1,0,0,0,292500.0,3,0,0,0,39.54520547945206,10.082191780821917,0,1,0,15,2.0,2.0833333333333335
12202,1,0,1,2,157500.0,3,0,0,0,34.74520547945205,2.5534246575342467,0,0,1,4,4.0,0.4166666666666667
12203,1,0,1,2,90000.0,0,0,3,0,37.24109589041096,12.873972602739727,1,1,0,1,3.0,0.6666666666666666
12205,1,0,0,0,54000.0,0,1,0,0,40.88493150684931,12.93972602739726,1,0,0,8,2.0,1.25
12208,1,0,1,0,292500.0,2,0,0,0,57.74246575342466,-0.0,0,0,0,0,2.0,1.75
12209,0,1,0,0,247500.0,3,1,0,1,33.2,6.336986301369863,1,1,1,2,2.0,2.8333333333333335
12210,1,0,1,0,148500.0,0,0,0,0,33.64109589041096,5.052054794520548,1,0,0,1,2.0,-0.0
12211,1,1,1,0,112500.0,0,0,0,0,33.09041095890411,1.8438356164383563,1,1,0,1,2.0,3.5
12212,1,0,1,0,112500.0,2,0,0,0,64.42739726027398,-0.0,0,1,0,0,2.0,1.3333333333333333
12214,0,0,0,0,121500.0,1,0,0,0,33.8027397260274,8.994520547945205,0,0,0,5,2.0,3.9166666666666665
12215,0,0,1,0,364500.0,0,0,0,0,22.87945205479452,1.841095890410959,0,0,0,1,2.0,1.25
12216,1,0,1,0,112500.0,0,0,0,0,27.106849315068494,6.846575342465753,1,1,0,3,2.0,2.0
12217,0,0,1,0,292500.0,1,0,0,0,28.424657534246574,2.6356164383561644,0,0,0,1,2.0,4.416666666666667
12218,1,0,1,0,157500.0,2,0,1,0,66.34520547945205,-0.0,0,0,0,0,1.0,3.25
12219,0,1,1,0,225000.0,0,1,0,0,29.446575342465753,4.550684931506849,0,1,0,1,2.0,0.6666666666666666
12220,1,0,1,0,157500.0,1,0,1,0,50.02191780821918,1.7205479452054795,1,1,0,1,1.0,0.6666666666666666
12221,0,0,1,0,225000.0,1,1,1,0,27.895890410958906,6.583561643835616,0,0,0,3,1.0,2.5833333333333335
12222,1,0,0,1,81000.0,3,1,0,1,32.07397260273972,6.347945205479452,0,0,0,2,3.0,0.5
12223,1,0,1,0,211500.0,0,0,0,0,45.73150684931507,5.208219178082191,0,0,0,3,2.0,0.3333333333333333
12224,1,1,1,1,225000.0,1,1,0,0,45.21369863013699,7.315068493150685,0,1,0,4,3.0,3.5
12225,1,1,1,0,157500.0,2,1,0,0,64.23835616438356,-0.0,0,0,0,0,2.0,0.6666666666666666
12226,1,0,1,0,315000.0,0,0,0,0,49.364383561643834,30.567123287671233,0,0,0,12,2.0,1.0
12227,1,0,1,0,135000.0,0,0,0,0,46.57534246575342,15.726027397260275,0,0,0,9,2.0,4.666666666666667
12228,1,1,1,0,360000.0,1,0,0,2,45.14246575342466,8.210958904109589,0,0,0,7,2.0,2.0833333333333335
12229,1,1,0,1,157500.0,0,0,0,0,40.775342465753425,2.767123287671233,0,0,0,3,3.0,1.5833333333333333
12230,1,0,1,1,180000.0,0,0,2,0,30.07123287671233,1.83013698630137,0,0,0,6,3.0,2.0833333333333335
12231,1,1,1,2,315000.0,3,0,0,0,33.83013698630137,3.3424657534246576,0,0,0,4,4.0,1.9166666666666667
12232,1,0,0,0,112500.0,0,0,0,0,29.186301369863013,8.238356164383562,0,1,0,2,2.0,0.4166666666666667
12233,1,1,0,1,180000.0,0,0,0,0,39.8,8.789041095890411,0,0,0,1,3.0,3.1666666666666665
12234,0,1,1,1,360000.0,0,0,0,0,45.26301369863014,3.723287671232877,0,1,0,1,3.0,4.0
12235,0,1,0,0,135000.0,1,2,2,0,28.797260273972604,0.8356164383561644,0,0,0,18,2.0,0.16666666666666666
12237,1,0,1,1,225000.0,1,0,0,0,34.18630136986302,9.778082191780822,0,0,0,4,3.0,3.5833333333333335
12238,1,0,1,0,360000.0,3,0,4,0,49.83561643835616,30.69041095890411,0,0,0,2,1.0,5.0
12239,1,0,0,0,135000.0,2,1,4,0,58.16986301369863,-0.0,0,1,0,0,1.0,0.75
12240,0,0,1,0,292500.0,1,0,0,0,28.424657534246574,2.6356164383561644,0,0,0,1,2.0,1.6666666666666667
12242,0,1,1,0,225000.0,0,0,1,0,32.64931506849315,0.3452054794520548,0,0,0,14,1.0,1.0
12243,1,1,1,0,157500.0,1,1,0,0,40.106849315068494,1.8602739726027397,0,0,0,7,2.0,0.4166666666666667
12244,0,0,1,1,202500.0,1,0,3,0,34.082191780821915,1.378082191780822,0,1,0,2,2.0,4.5
12245,1,0,1,0,90000.0,2,0,0,0,63.342465753424655,-0.0,0,0,0,0,2.0,1.4166666666666667
12246,1,0,0,0,76500.0,2,0,0,0,56.416438356164385,-0.0,0,1,0,0,2.0,-0.0
12247,0,1,0,0,337500.0,0,0,0,0,39.66849315068493,2.8,0,1,0,5,2.0,0.4166666666666667
12248,1,0,1,0,112500.0,1,0,1,0,43.56986301369863,2.0876712328767124,0,0,0,3,1.0,1.6666666666666667
12250,1,0,0,0,76500.0,3,0,1,1,23.34246575342466,1.5068493150684932,1,0,0,8,1.0,0.08333333333333333
12251,1,0,1,0,126000.0,0,0,0,0,62.49589041095891,6.120547945205479,1,1,0,6,2.0,0.6666666666666666
12252,1,0,1,0,157500.0,2,0,4,0,64.64657534246575,-0.0,0,0,0,0,1.0,0.6666666666666666
12253,1,0,1,0,216000.0,0,0,1,0,49.14246575342466,8.367123287671232,0,0,0,8,1.0,1.0
12254,1,0,1,0,112500.0,0,0,0,0,40.0027397260274,21.643835616438356,0,1,0,1,2.0,4.416666666666667
12255,0,1,1,1,427500.0,0,1,0,0,41.32876712328767,0.9698630136986301,0,0,0,4,3.0,0.25
12256,1,0,0,0,270000.0,3,1,0,0,31.372602739726027,6.043835616438356,0,1,0,7,2.0,4.416666666666667
12259,1,0,0,0,265500.0,2,0,0,0,56.99452054794521,-0.0,0,0,0,0,2.0,0.9166666666666666
12260,1,0,1,0,157500.0,3,0,0,0,50.227397260273975,19.76164383561644,0,0,0,8,2.0,0.16666666666666666
12261,0,1,1,1,405000.0,3,1,0,0,31.594520547945205,13.471232876712328,0,0,0,4,3.0,1.4166666666666667
12262,1,0,1,1,157500.0,0,0,0,0,49.726027397260275,4.964383561643835,0,0,0,5,3.0,0.6666666666666666
12263,1,1,0,0,121500.0,0,0,0,0,34.69041095890411,3.786301369863014,1,0,0,8,2.0,1.0
12264,0,1,0,0,270000.0,0,1,0,0,50.90958904109589,13.92876712328767,0,0,0,4,2.0,0.9166666666666666
12265,0,1,0,0,270000.0,0,0,2,0,35.679452054794524,16.77260273972603,0,0,0,1,2.0,0.9166666666666666
12266,1,0,1,0,225000.0,1,1,1,0,56.082191780821915,25.394520547945206,0,0,0,2,1.0,0.5833333333333334
12267,0,0,0,0,157500.0,0,0,1,0,33.12602739726027,0.36712328767123287,0,0,0,1,1.0,1.3333333333333333
12268,1,0,1,2,202500.0,0,0,0,0,43.26575342465753,17.087671232876712,1,1,0,8,4.0,1.4166666666666667
12269,1,1,1,0,315000.0,1,0,3,0,49.81917808219178,8.276712328767124,0,1,1,1,1.0,3.25
12272,1,0,1,0,202500.0,0,0,0,0,52.92328767123288,18.054794520547944,1,1,1,1,2.0,2.5833333333333335
12273,0,1,1,1,112500.0,0,0,0,0,34.441095890410956,1.2356164383561643,1,0,1,5,3.0,2.8333333333333335
12274,1,1,0,0,315000.0,1,1,0,0,53.41095890410959,4.597260273972603,0,1,0,7,2.0,0.25
12275,1,1,0,0,135000.0,0,0,2,1,30.416438356164385,1.1863013698630136,1,1,0,3,2.0,1.9166666666666667
12276,0,0,1,1,157500.0,1,0,0,0,32.6986301369863,3.287671232876712,0,0,0,5,3.0,2.1666666666666665
12279,0,0,1,2,180000.0,0,0,0,0,29.15068493150685,4.093150684931507,1,1,0,1,4.0,4.833333333333333
12280,0,0,1,0,157500.0,0,0,0,0,26.252054794520546,8.227397260273973,0,0,1,1,2.0,0.16666666666666666
12282,1,0,1,0,180000.0,0,0,2,0,53.95068493150685,6.6438356164383565,0,0,0,12,2.0,0.9166666666666666
12283,1,0,0,0,337500.0,0,1,4,0,42.8986301369863,0.5150684931506849,1,1,1,3,1.0,1.9166666666666667
12284,0,1,0,1,135000.0,0,0,0,0,28.994520547945207,3.243835616438356,1,0,0,1,3.0,2.25
12285,0,1,1,0,112500.0,0,0,0,0,44.61643835616438,3.243835616438356,0,0,0,1,2.0,4.333333333333333
12286,1,0,1,0,45000.0,2,0,0,0,59.56164383561644,-0.0,0,0,0,0,2.0,0.5
12287,1,0,1,0,270000.0,0,0,0,2,57.775342465753425,24.26027397260274,0,0,0,1,2.0,4.583333333333333
12288,1,0,0,0,112500.0,0,0,3,0,33.88767123287671,0.5123287671232877,0,0,0,2,1.0,3.8333333333333335
12289,1,1,0,2,81000.0,0,1,0,0,33.85753424657534,8.265753424657534,1,0,0,3,4.0,2.4166666666666665
12290,1,0,1,0,135000.0,0,0,0,0,58.61917808219178,2.7753424657534245,0,0,1,6,2.0,0.16666666666666666
12291,1,0,1,0,270000.0,1,0,2,0,44.2,1.5945205479452054,0,0,0,3,2.0,1.4166666666666667
12292,0,1,1,1,135000.0,3,1,0,0,24.58082191780822,0.3972602739726027,0,0,1,2,3.0,2.1666666666666665
12293,0,1,1,0,225000.0,0,0,1,0,27.882191780821916,0.5178082191780822,0,0,1,4,1.0,4.666666666666667
12296,1,1,1,0,180000.0,0,0,0,0,33.16164383561644,2.33972602739726,1,1,0,8,2.0,2.0833333333333335
12297,0,0,1,0,225000.0,0,0,0,0,58.52602739726027,4.164383561643835,0,0,0,1,2.0,1.9166666666666667
12298,0,0,1,0,135000.0,0,0,0,1,42.635616438356166,21.435616438356163,0,1,0,1,2.0,1.1666666666666667
12299,0,0,0,0,180000.0,1,0,0,2,40.49589041095891,6.693150684931507,0,1,0,1,2.0,2.3333333333333335
12300,1,0,1,1,216000.0,0,1,1,0,28.8,4.882191780821918,0,1,0,2,2.0,1.9166666666666667
12301,0,0,0,0,180000.0,0,1,0,0,39.298630136986304,9.432876712328767,0,0,0,1,2.0,0.8333333333333334
12306,1,1,1,3,126000.0,0,1,0,0,41.104109589041094,0.33424657534246577,0,0,0,4,5.0,1.0833333333333333
12307,0,1,1,1,112500.0,0,1,0,0,32.35342465753425,1.4684931506849315,0,0,1,7,3.0,0.4166666666666667
12308,1,0,0,0,171000.0,0,0,0,0,47.967123287671235,4.515068493150685,0,0,0,1,2.0,0.8333333333333334
12309,1,1,0,0,162000.0,2,0,1,0,63.67123287671233,-0.0,0,1,0,0,1.0,1.5833333333333333
12311,0,1,0,1,247500.0,0,0,2,0,40.41095890410959,0.24383561643835616,0,0,0,5,3.0,3.0
12312,1,0,1,0,135000.0,0,0,0,0,34.0986301369863,1.7671232876712328,0,0,0,2,2.0,1.6666666666666667
12313,0,1,1,0,135000.0,1,0,0,0,48.706849315068496,3.271232876712329,0,0,0,1,2.0,0.6666666666666666
12314,1,1,1,1,247500.0,0,0,2,0,46.99178082191781,3.4328767123287673,0,0,1,1,3.0,2.0
12315,1,0,1,1,126000.0,0,0,0,0,33.26027397260274,2.1342465753424658,0,0,0,2,3.0,4.5
12316,1,0,0,2,126000.0,0,0,0,0,27.638356164383563,4.923287671232877,1,1,0,6,4.0,2.0833333333333335
12317,1,0,1,0,101250.0,2,0,4,0,60.43561643835616,-0.0,0,1,0,0,1.0,0.16666666666666666
12318,0,0,0,0,225000.0,3,0,0,0,41.391780821917806,0.5780821917808219,1,1,0,5,2.0,1.6666666666666667
12319,0,1,1,0,135000.0,0,0,0,0,40.95342465753425,22.19178082191781,0,0,0,1,2.0,3.8333333333333335
12321,1,0,1,0,202500.0,2,0,0,0,62.9041095890411,-0.0,0,0,0,0,2.0,2.6666666666666665
12322,0,1,0,2,157500.0,0,0,0,0,26.052054794520547,7.293150684931507,1,1,0,5,4.0,2.25
12323,1,1,1,0,391500.0,0,0,0,0,46.56164383561644,19.9013698630137,0,0,0,2,2.0,3.6666666666666665
12324,0,0,1,0,90000.0,1,0,1,0,33.90958904109589,8.786301369863013,1,1,0,2,1.0,0.16666666666666666
12325,1,0,1,0,337500.0,0,1,4,0,61.95342465753425,8.136986301369863,0,1,0,7,1.0,3.3333333333333335
12326,1,0,1,0,180000.0,0,0,1,0,63.032876712328765,31.75068493150685,1,1,0,11,1.0,4.083333333333333
12327,0,1,1,0,225000.0,2,1,0,0,65.47671232876712,-0.0,0,0,0,0,2.0,4.25
12329,1,0,1,0,99000.0,2,0,0,0,58.90684931506849,-0.0,0,0,0,0,2.0,3.1666666666666665
12330,1,0,1,0,90000.0,2,1,0,0,58.31780821917808,-0.0,0,0,0,0,2.0,0.5
12331,1,0,0,0,67500.0,0,0,0,1,44.33424657534247,7.745205479452054,1,1,0,9,2.0,4.0
12332,1,0,1,0,193500.0,0,1,1,0,46.797260273972604,13.104109589041096,0,1,0,1,1.0,0.5833333333333334
12333,1,0,1,0,171000.0,0,0,0,0,41.4,5.531506849315068,1,1,0,3,2.0,4.083333333333333
